dataset	primary	processed	tier	status	nevents	nfiles	size_TB	created
/HSCP-MCP_Par-S-0-M-900-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0-M-900-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0-M-900-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0-M-900-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0-M-900-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0-M-900-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0-M-900-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0-M-900-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0-M-900-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0-M-900-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1000-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1000-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-100-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-100-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-18_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-21_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-24_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-27_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-30_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-33_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-36_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-39_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-3_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-42_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-45_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-48_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-60_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-6_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-72_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-90_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1200-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1200-Q-9_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1400-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1400-Q-12_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
/HSCP-MCP_Par-S-0p5-M-1400-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2/NANOAODSIM	HSCP-MCP_Par-S-0p5-M-1400-Q-15_TuneCP5_13p6TeV_madgraphMLM-pythia8	RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v2	NANOAODSIM	-	-	-	-	-
